# BEGINHEADER
# This file contains data from the SALSA 2m radio telescope.
# DATE=2024-11-26T23:59:0002
# GLON and GLAT given in degrees
# GLON=109.95353742355212
# GLAT=-0.05556924671901576
# DATA in two columns below. Col. 1 is velocity relative to LSR [km/s]. Col. 2 is uncalibrated antenna temperature [K].
# ENDHEADER
LSR Temp
265.62698470617914 -1.9393572383941118
263.56584075558044 2.6246996417970934
261.50469680498185 -0.5285833710956407
259.4435528543832 1.753241473277738
257.38240890378455 -0.570784938700573
255.3212649531859 -1.5288229894334098
253.26012100258725 -0.9312426950234638
251.19897705198863 1.1504641443198302
249.13783310139 0.11500014952955873
247.07668915079137 0.23839826052194724
245.0155452001927 0.26973951158801945
242.95440124959407 -1.124468822883637
240.89325729899542 0.5250529972285207
238.8321133483968 -0.8220868100781047
236.77096939779815 0.008071235585722647
234.7098254471995 0.8794556110654952
232.64868149660086 -0.9423476099064825
230.5875375460022 -1.1568069564880883
228.5263935954036 0.8509752919828362
226.46524964480494 1.9359285007795997
224.4041056942063 -1.506890563600189
222.34296174360765 -1.7809822605453327
220.28181779300903 -0.027990092009275713
218.22067384241038 2.2731421169045163
216.15952989181173 2.4909812814514645
214.09838594121308 -1.2442958547962846
212.03724199061446 0.2114545114246873
209.9760980400158 1.6456264455759495
207.9149540894172 0.6717305270576492
205.85381013881852 -0.44191819541399013
203.7926661882199 -1.8007152551595755
201.73152223762125 0.3611286319380529
199.67037828702263 0.9119324697994156
197.60923433642395 -1.106135116526369
195.54809038582533 -2.426362905968949
193.48694643522666 1.4075685571988057
191.425802484628 -0.9171769673483414
189.3646585340294 -1.6434030319038726
187.30351458343074 1.5540810506849478
185.2423706328321 -1.0039496436699213
183.18122668223344 0.2680197257042565
181.12008273163482 0.07105570980770182
179.05893878103618 -1.7413774194577076
176.99779483043756 1.5714034662103238
174.93665087983888 0.03022512999020499
172.87550692924026 -0.23431901371531794
170.8143629786416 -0.5725928685208412
168.753219028043 0.3397441224804627
166.69207507744434 -0.7201289503521444
164.6309311268457 -0.6884316591045643
162.56978717624705 0.8152203727489571
160.50864322564843 1.233496979468395
158.44749927504978 0.06611086706908864
156.38635532445116 0.7575105379493117
154.32521137385248 -0.3863984960687379
152.26406742325383 1.5569932895360665
150.20292347265521 1.0090329389224575
148.14177952205657 -0.85167248324084
146.08063557145792 0.8199901584869238
144.01949162085927 0.9348593308359092
141.95834767026065 -0.3228640148125326
139.897203719662 0.1797743455372789
137.83605976906338 1.609166077639692
135.7749158184647 -0.4196502487184759
133.7137718678661 -1.742543679236796
131.65262791726744 1.9536076060609613
129.5914839666688 -0.20650357834344035
127.53034001607016 0.12063696934157875
125.46919606547152 0.493166530102064
123.40805211487287 -1.606309096108891
121.34690816427424 0.4537050525810393
119.28576421367559 -0.35929575920977186
117.22462026307696 0.1211671431824417
115.16347631247832 -0.8743745405276648
113.10233236187968 -1.203731008888747
111.04118841128104 -0.8337804592771985
108.9800444606824 -2.3236311508084473
106.91890051008376 -1.7995147709250219
104.85775655948511 -0.20309141811143583
102.79661260888648 -1.0925923194792286
100.73546865828784 -0.6771057680854096
98.6743247076892 0.9417439515214969
96.61318075709055 -0.24925148273237063
94.5520368064919 -1.4174786105726653
92.49089285589326 -0.5511782720061493
90.42974890529462 -0.04456781179869296
88.36860495469598 -0.5893561841341128
86.30746100409735 0.9519813373689523
84.2463170534987 1.3202048087473681
82.18517310290007 1.373459433936242
80.12402915230142 0.8990372044997059
78.06288520170278 1.2822298565784092
76.00174125110414 1.729703565970869
73.9405973005055 0.034780470882898484
71.87945334990687 -0.12317436922553604
69.81830939930822 -0.6838988757630542
67.75716544870959 2.0684092589689893
65.69602149811094 0.6196644914492442
63.634877547512296 2.306043492056407
61.573733596913655 1.5710505058738011
59.512589646315014 1.332686958608722
57.45144569571637 1.1392751339082619
55.39030174511773 1.6481629154179096
53.32915779451909 0.6085176526852294
51.26801384392046 1.0112739498161325
49.20686989332181 0.4366157394507759
47.14572594272317 1.785944835765525
45.08458199212453 1.5433114779091692
43.023438041525885 0.011617092610766377
40.962294090927244 -1.9033359175037585
38.90115014032861 -1.2855848023906837
36.84000618972997 -0.8930198879168589
34.77886223913133 -2.9707010109422107
32.71771828853269 -3.7533323217678785
30.656574337934043 -4.225878464183584
28.595430387335405 -3.1266912561730322
26.534286436736764 -2.9392776926669697
24.473142486138123 -2.7054425537188145
22.41199853553948 -3.9244651490539724
20.350854584940844 -5.538485895890259
18.289710634342203 -3.5002407221607257
16.228566683743562 -3.5454402309877153
14.167422733144921 -4.515294900397066
12.106278782546278 -1.8024966499472619
10.045134831947637 1.4058229932180915
7.983990881348997 7.631642229542226
5.922846930750357 16.311434744450356
3.8617029801517155 31.702291992751345
1.8005590295530745 45.91374976592863
-0.2605849210455662 60.02901205490829
-2.3217288716442073 66.73718247568922
-4.382872822242847 65.47367458875259
-6.444016772841489 62.028469457758604
-8.50516072344013 61.25087340770218
-10.56630467403877 58.06881819264088
-12.62744862463741 49.55528520389424
-14.68859257523605 42.309405592281266
-16.74973652583469 31.997732583161365
-18.810880476433333 19.43459658762757
-20.872024427031974 9.049855969542651
-22.93316837763061 6.822279798167912
-24.99431232822926 2.009230486105416
-27.055456278827897 3.3879073947627987
-29.11660022942654 5.283943210371596
-31.17774418002518 8.810483596836264
-33.23888813062382 14.516310341635602
-35.30003208122246 16.62647174821199
-37.3611760318211 22.56790259900874
-39.422319982419744 23.793718435637338
-41.483463933018385 30.57547293730989
-43.54460788361702 39.032087237715515
-45.60575183421566 45.33051634521767
-47.66689578481431 53.523118903723905
-49.72803973541295 56.006247385262014
-51.78918368601159 53.39391950869569
-53.85032763661023 50.5330274848811
-55.91147158720887 48.67679679016018
-57.972615537807506 39.76596259643936
-60.03375948840615 31.044970503948246
-62.09490343900479 28.569721335470366
-64.15604738960343 27.78825904755002
-66.21719134020208 25.165253099027055
-68.27833529080071 25.06335514221869
-70.33947924139936 19.24985582575803
-72.400623191998 13.998843976523823
-74.46176714259664 9.319059644330004
-76.52291109319528 4.562681723629396
-78.58405504379391 2.3158017204083805
-80.64519899439256 -0.6989773681750613
-82.70634294499119 -2.1539178578990743
-84.76748689558984 -2.7481735079494136
-86.82863084618847 -3.5988371075817263
-88.88977479678712 -2.6204614464068356
-90.95091874738576 -0.26458361412461073
-93.01206269798439 2.1164728635497454
-95.07320664858304 5.466829601900191
-97.13435059918169 7.270775976835601
-99.19549454978034 8.051986077460647
-101.25663850037897 8.292441727866603
-103.31778245097762 4.3807445365632205
-105.37892640157625 3.0348913828571398
-107.44007035217489 0.18128069640565414
-109.50121430277353 -2.500004748450575
-111.56235825337217 -3.828827302568662
-113.62350220397082 -3.892917838991913
-115.68464615456945 -2.8613919226993865
-117.7457901051681 -4.399067356172965
-119.80693405576673 -3.611975762984077
-121.86807800636537 -3.7712616598152433
-123.92922195696401 -2.322699988350987
-125.99036590756265 -2.2985300683864924
-128.0515098581613 -3.0223111964908487
-130.11265380875994 -1.930216358600184
-132.17379775935856 1.4617504763457418
-134.2349417099572 -2.316707658504411
-136.29608566055586 -1.0012803853723362
-138.3572296111545 0.6681043461944647
-140.41837356175313 0.8193473893462819
-142.47951751235178 1.3642777113472953
-144.54066146295042 1.302582232235073
-146.60180541354907 2.3269730204975634
-148.6629493641477 0.03744803427931842
-150.72409331474634 0.5844684563863787
-152.78523726534496 0.7943685352836862
-154.84638121594364 2.80689744219813
-156.90752516654229 1.903889781133266
-158.9686691171409 1.5508757249973595
-161.02981306773955 2.721077184913076
-163.09095701833817 0.2387375955627693
-165.15210096893685 0.6986059180642759
-167.21324491953547 1.5185153562385523
-169.27438887013412 -0.8409188192374248
-171.33553282073274 0.7913572112667016
-173.3966767713314 0.3696155483978245
-175.45782072193003 -0.5409866694788548
-177.51896467252868 -1.2682632840985466
-179.5801086231273 0.19037168203236732
-181.64125257372595 -0.4004750109608892
-183.7023965243246 0.3281476118023452
-185.76354047492325 -1.2745586663946415
-187.82468442552187 -1.9283881826033262
-189.88582837612051 -0.9757269919276901
-191.94697232671913 -0.9582127168728896
-194.0081162773178 -2.6314372751951005
-196.06926022791646 -0.8329650960447204
-198.13040417851508 -1.3456242263792166
-200.19154812911373 -1.0845848191427692
-202.25269207971235 0.31131968456377557
-204.313836030311 0.2823906856031968
-206.37497998090961 0.03245410845666363
-208.43612393150826 1.227551468407821
-210.4972678821069 -0.03996340372673224
-212.55841183270556 1.1541251792543026
-214.61955578330418 -0.7435523356267275
-216.68069973390283 1.1587888274620948
-218.74184368450145 0.9949958098353484
-220.80298763510012 1.889174864603639
-222.86413158569874 1.5817520979259
-224.9252755362974 1.8364164240594434
-226.986419486896 0.948273390992231
-229.0475634374947 -0.5982008910570364
-231.1087073880933 -0.47214494662932793
-233.16985133869196 0.4302275181778086
-235.2309952892906 -0.1403829414426987
-237.29213923988922 -0.9864951934637638
-239.3532831904879 -3.0875329069661532
-241.41442714108652 -2.825463216763996
-243.47557109168517 -0.6831134789853834
-245.5367150422838 -0.5959461691446784
-247.59785899288244 0.6065875977064046
-249.65900294348108 1.0193813311441264
-251.72014689407973 1.4354208264192287
-253.78129084467835 1.9273593901876591
-255.842434795277 1.2832858075144706
-257.9035787458756 -1.122467734144994
-259.96472269647427 -1.1383064972239954
